UtilityKey,Company,UltimatePa,TotalRetai,TotalRet01,TotalRet02,AvgRevPerU,AvgUltCust,AvgResiden,AvgCommeri,AvgIndustr,UtilitySta,layer,path
4063137,Springfield City of CO,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060997,Lamar City of CO,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060279,Granada Town of,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060544,Holly Town of,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060790,Johnson City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060994,Lakin City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061362,Meade City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061031,Laverne Town of,,0,0,0,0,0,0,0,0,OK,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060086,Fort Supply Town of,,0,0,0,0,0,0,0,0,OK,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058532,"City of Ashland, Kansas",,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061579,Montezuma City of KS,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059215,Cimarron City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060164,Garden City City of,,32673,11817,308000,2764.91,10.61,14.07,9.08,9.41,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060776,Jetmore City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062882,Sharon Springs City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058929,Burlington City of CO,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4064162,Yuma City of,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4064116,Wray City of,,0,0,0,0,0,0,0,0,CO,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060261,"City of Goodland, Kansas",,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063157,St Francis City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058695,Benkelman City of,,0,0,0,0,0,0,0,0,NE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063242,Stratton City of,,0,0,0,0,0,0,0,0,NE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059648,Dighton City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059318,"City of Colby, Kansas",,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060492,Herndon City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063473,Trenton City of NE,,0,0,0,0,0,0,0,0,NE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061996,Oberlin City of KS,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060513,Hill City City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4061954,Norton City of,,0,0,0,0,0,0,0,0,KS,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058669,Beaver City City of NE,,0,0,0,0,0,0,0,0,NE,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058865,"City of Bridgeport, Texas",,0,0,0,0,0,0,0,0,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4058831,Bowie City of,,0,0,0,0,0,0,0,0,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062794,"City of Sanger, Texas",,0,0,0,0,0,0,0,0,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063886,Weatherford Mun Utility System,,46579,16255,437162,2865.52,10.65,11.48,10.53,6.95,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062877,Seymour City of TX,,0,0,0,0,0,0,0,0,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059809,"City of Electra, Texas",,0,0,0,0,0,0,0,0,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060120,Frederick City of,,0,0,0,0,0,0,0,0,OK,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4063803,Walters Public Works Authority,,0,0,0,0,0,0,0,0,OK,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4062719,Ryan Town of,,0,0,0,0,0,0,0,0,OK,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4059372,Comanche City of,,0,0,0,0,0,0,0,0,OK,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
4060167,"City of Garland, Texas",,207105,74180,2116056,2791.93,9.79,10.87,9.88,6.5,TX,Electric Territory Municipalities,/Users/bill/Local/Sanya/Electric Territory Municipalities (1)/|layername=Electric Territory Municipalities
